@relation WGN0331_data

@attribute TradingPeriod numeric
@attribute IsProxyPriceFlag numeric
@attribute Med$PerMWHr numeric
@attribute IntTime numeric
@attribute Year numeric
@attribute Month numeric
@attribute Day numeric
@attribute Avg$PerMWHr numeric

@data
36,0,103.275,63733.5,2023,7,4,102.365
37,0,129.64,65676,2023,7,4,124.662
38,0,132.77,67181,2023,7,4,129.485714
39,0,138.13,69278,2023,7,4,138.292
40,0,132.58,70932.5,2023,7,4,134.285
41,0,123.84,72728.5,2023,7,4,118.076667
42,0,89.835,74538,2023,7,4,100.088333
43,0,120.625,76325.5,2023,7,4,108.673333
44,0,132.7,77986,2023,7,4,123.368571
45,0,78.955,79950,2023,7,4,92.31
46,0,110.18,81587,2023,7,4,102.927143
47,0,80.69,83532.5,2023,7,4,93.91
48,0,50.77,85332,2023,7,4,43.8
1,0,80.01,880,2023,7,5,86.527143
2,0,69.83,2529,2023,7,5,68.356667
3,0,46.44,4326.5,2023,7,5,46.578333
4,0,71.61,6128.5,2023,7,5,72.838333
5,0,72.24,7777,2023,7,5,71.654
6,0,67.63,9730,2023,7,5,68.13
7,0,64.44,11528,2023,7,5,65.265
8,0,28.65,13329,2023,7,5,25.016667
9,0,28.57,15126.5,2023,7,5,20.266667
10,0,46.35,16628,2023,7,5,40.8725
11,0,77.015,18733,2023,7,5,73.033333
12,0,132.31,20527.5,2023,7,5,121.866667
13,0,135.68,22170,2023,7,5,126.642857
14,0,78.35,23990,2023,7,5,88.985714
15,0,75.21,25793,2023,7,5,83.162857
16,0,77.015,27740.5,2023,7,5,76.853333
17,0,78.87,29378,2023,7,5,79.176
18,0,77.16,31196,2023,7,5,76.954
19,0,88.135,33213.5,2023,7,5,87.24
20,0,80.2,34480,2023,7,5,85.848
21,0,97.27,36306,2023,7,5,104.692
22,0,126.07,38537.5,2023,7,5,115.4225
23,0,110.32,40031,2023,7,5,110.32
24,0,78.495,41546,2023,7,5,77.9275
25,0,124.785,43956.5,2023,7,5,119.025
26,0,128.51,45593,2023,7,5,129.017143
27,0,128.48,47385,2023,7,5,119.797143
28,0,79.99,49329,2023,7,5,79.441667
29,0,79.175,50609.5,2023,7,5,78.65
30,0,87.955,52932,2023,7,5,86.843333
31,0,90.59,54724.5,2023,7,5,90.281667
32,0,91.31,56691,2023,7,5,91.21
33,0,90.6,58190,2023,7,5,93.174286
34,0,125.24,60461.5,2023,7,5,111.938333
35,0,101.96,61930,2023,7,5,99.295
36,0,170.57,63582,2023,7,5,163.592
37,0,128.24,65527.5,2023,7,5,133.198333
38,0,128.27,67328.5,2023,7,5,128.283333
39,0,107.415,69124.5,2023,7,5,104.776667
40,0,78.64,70970.5,2023,7,5,78.758333
41,0,93.68,72724,2023,7,5,103.046667
42,0,133.995,74523.5,2023,7,5,131.708333
43,0,166.485,76329,2023,7,5,162.935
44,0,137.645,78123.5,2023,7,5,144.488333
45,0,132.315,79931.5,2023,7,5,128.858333
46,0,129.48,81581,2023,7,5,127.21
47,0,137.21,83518.5,2023,7,5,135.396667
48,0,83.935,85314.5,2023,7,5,99.396667
1,0,141.905,1031.5,2023,7,6,141.838333
2,0,141.81,2525,2023,7,6,141.741667
3,0,147.58,4320,2023,7,6,147.906667
4,0,141.01,6123,2023,7,6,142.333333
5,0,141.08,7915.5,2023,7,6,141.655
6,0,139.425,9716,2023,7,6,133.615
7,0,92.42,11511.5,2023,7,6,94.578333
8,0,92.18,13336,2023,7,6,92.18
9,0,108.01,15125,2023,7,6,111.335
10,0,143.07,16923.5,2023,7,6,144.001667
11,0,143.02,18721,2023,7,6,131.47
12,0,142.95,20524,2023,7,6,136.59
13,0,141.375,22339,2023,7,6,119.256667
14,0,90.11,23982,2023,7,6,104.342857
15,0,88.98,25790,2023,7,6,91.04
16,0,78.25,27742.5,2023,7,6,67.046667
17,0,79.63,29385,2023,7,6,79.187143
18,0,77.17,31187,2023,7,6,77.725714
19,0,84.75,32985,2023,7,6,84.277143
20,0,109.875,34713.5,2023,7,6,104.105
21,0,136.53,36669,2023,7,6,138.685714
22,0,140.95,38086,2023,7,6,136.26
23,0,140.79,39880,2023,7,6,123.806667
25,0,107.465,41949.5,2023,7,6,107.465
26,0,112.88,45282,2023,7,6,112.72
27,0,123.045,47541,2023,7,6,121.118333
28,0,112.68,49037,2023,7,6,102.42
29,0,109.08,51133.5,2023,7,6,108.1875
30,0,112.89,52938,2023,7,6,118.14
31,0,104.97,54593,2023,7,6,103.671429
32,0,104.36,56381,2023,7,6,100.462
33,0,83.175,58335,2023,7,6,88.173333
34,0,92.945,60142,2023,7,6,101.205
35,0,98.215,61916,2023,7,6,102.741667
36,0,141.17,63715.5,2023,7,6,136.971667
37,0,143.765,65533,2023,7,6,143.396667
38,0,144.29,67327,2023,7,6,144.28
39,0,140.685,69134.5,2023,7,6,139.396667
40,0,144.04,70928.5,2023,7,6,142.533333
41,0,113.115,72726.5,2023,7,6,110.703333
42,0,135.68,74528,2023,7,6,139
43,0,186.51,76331.5,2023,7,6,179.29
44,0,192.81,78120,2023,7,6,181.975
45,0,143.31,79791,2023,7,6,141.574286
46,0,144.41,81580,2023,7,6,162.051429
47,0,146.16,83370,2023,7,6,157.191429
48,0,130.625,85317.5,2023,7,6,127.428333
1,0,137.745,1030,2023,7,7,138.796667
2,0,137.97,2380,2023,7,7,140.782
3,0,133.42,3878,2023,7,7,126.72
4,0,105.73,6129,2023,7,7,105.948333
5,0,112.52,7924,2023,7,7,110.463333
6,0,133.92,9592,2023,7,7,132.274286
7,0,133.9,11528,2023,7,7,133.896667
8,0,134.905,13313.5,2023,7,7,136.345
9,0,136.02,14972,2023,7,7,139.912
10,0,133.69,16775,2023,7,7,130.056
11,0,135.1,18579,2023,7,7,129.732
12,0,125.065,20526.5,2023,7,7,128.976667
13,0,145.31,22204,2023,7,7,126.078571
14,0,116.24,23987,2023,7,7,103.952857
15,0,143.42,25792,2023,7,7,134.045714
16,0,143.68,27575,2023,7,7,139.547143
17,0,152,29527.5,2023,7,7,153.215
18,0,145.16,31336,2023,7,7,146.33
19,0,143.175,33131.5,2023,7,7,144.023333
20,0,140.355,34956.5,2023,7,7,138.681667
21,0,116.91,36612,2023,7,7,119.5
22,0,103.82,38274.5,2023,7,7,109.633333
23,0,116.16,40232,2023,7,7,112.474286
24,0,101.36,42034,2023,7,7,108.242857
25,0,137.83,43818,2023,7,7,132.357143
26,0,136.51,45575,2023,7,7,136.067143
27,0,138.235,47531,2023,7,7,138.995
28,0,139.04,49335,2023,7,7,139.733333
29,0,138.605,51125.5,2023,7,7,138.693333
30,0,120.9,52929,2023,7,7,123.766667
31,0,112.76,54728,2023,7,7,118.671667
32,0,114.985,56568,2023,7,7,120.78
33,0,111.99,58214,2023,7,7,111.635714
34,0,133.55,60152,2023,7,7,131.51375
35,0,138.69,61816,2023,7,7,158.692857
36,0,209.86,63454.5,2023,7,7,209.891667
37,0,210.345,65116.5,2023,7,7,210.2
38,0,209.8,67039,2023,7,7,209.8
39,0,141.49,69282,2023,7,7,154.828
40,0,140.97,70915,2023,7,7,141.811667
41,0,135.5,72717,2023,7,7,135.551667
42,0,142.16,74518.5,2023,7,7,140.846667
43,0,159.85,76315,2023,7,7,163.156667
44,0,174.61,78128.5,2023,7,7,171.295
45,0,146.83,79933,2023,7,7,152.873333
46,0,127.29,81732,2023,7,7,127.03
47,0,160.725,83529,2023,7,7,159.205
48,0,111.385,85328,2023,7,7,109.835
1,0,108.195,1029.5,2023,7,8,103.766667
2,0,106.69,2094,2023,7,8,106.818
3,0,71.47,4487,2023,7,8,77.856
4,0,76.59,5983,2023,7,8,75.114286
5,0,72.7,8085,2023,7,8,71.476
6,0,65.4,10036.5,2023,7,8,63.4075
7,0,44.69,11514,2023,7,8,44.99
8,0,71.37,13324,2023,7,8,72.165
9,0,68.89,15117.5,2023,7,8,66.688333
10,0,69.02,16932,2023,7,8,70.461667
11,0,75.995,18718.5,2023,7,8,75.885
12,0,76.005,20517,2023,7,8,78.476667
13,0,91.825,22327,2023,7,8,90.35
14,0,73.73,23994,2023,7,8,73.722857
15,0,47.45,25772,2023,7,8,36.174286
16,0,48.425,27723.5,2023,7,8,48.145
17,0,110.77,29394,2023,7,8,105.844286
18,0,79.42,31172,2023,7,8,92.407143
19,0,135.76,33126,2023,7,8,124.251667
20,0,140.9,34808,2023,7,8,128.21
21,0,162.02,36597,2023,7,8,160.712857
22,0,142.38,38398,2023,7,8,145.06
23,0,140.74,40213,2023,7,8,142.752857
24,0,153.54,42038,2023,7,8,148.848571
25,0,163.37,43827,2023,7,8,164.688571
26,0,135.57,45589,2023,7,8,130.841429
27,0,142.945,47527.5,2023,7,8,137.938333
28,0,116.705,49328,2023,7,8,123.301667
29,0,123.18,51124,2023,7,8,124.303333
30,0,139.67,52925.5,2023,7,8,139.793333
31,0,141.14,54280,2023,7,8,141.203333
32,0,141.425,56436.5,2023,7,8,132.535
33,0,140.4,58211,2023,7,8,132.291429
34,0,112.27,60006,2023,7,8,107.29
35,0,117.3,61809,2023,7,8,113.865714
36,0,140.96,63600,2023,7,8,148.26
37,0,132.28,65364,2023,7,8,129.2
38,0,131.36,66898.5,2023,7,8,129.0075
39,0,94.32,69317,2023,7,8,94.3175
40,0,79.185,70918.5,2023,7,8,87.795
41,0,78.79,72716,2023,7,8,81.276667
42,0,91.455,74518,2023,7,8,92.901667
43,0,113.22,76315,2023,7,8,111.053333
44,0,131.865,78115,2023,7,8,135.136667
45,0,148.435,79939,2023,7,8,147.781667
46,0,124.59,81719.5,2023,7,8,124.946667
47,0,133.535,83517,2023,7,8,134.323333
48,0,122.38,85316.5,2023,7,8,119.973333
1,0,136.62,1021.5,2023,7,9,131.355
2,0,121.975,2520.5,2023,7,9,122.871667
3,0,107.535,4317.5,2023,7,9,102.538333
4,0,74.74,6116,2023,7,9,84.613333
5,0,73.94,7920,2023,7,9,73.885
6,0,73.97,9696,2023,7,9,73.955
7,0,73.95,10883,2023,7,9,73.803333
8,0,75.9,13182,2023,7,9,81.325714
9,0,74.2,15125,2023,7,9,74.203333
10,0,74.985,16927.5,2023,7,9,81.901667
11,0,74.98,18721.5,2023,7,9,78.48
12,0,74.32,20514.5,2023,7,9,82.938333
13,0,133.88,22183,2023,7,9,116.582857
14,0,93.29,24136.5,2023,7,9,103.785
15,0,95.695,25926,2023,7,9,95.16
16,0,86.275,27726,2023,7,9,88.321667
17,0,142.25,29382,2023,7,9,131.472857
18,0,110.92,31176,2023,7,9,113.088571
19,0,106.45,33131,2023,7,9,108.686667
20,0,131.89,34780,2023,7,9,123.771429
21,0,146.555,36728.5,2023,7,9,146.016667
22,0,140.38,38377,2023,7,9,140.717143
23,0,155.59,40188,2023,7,9,171.09
24,0,146.955,42129.5,2023,7,9,145.288333
25,0,149.965,43929.5,2023,7,9,157.401667
26,0,198.61,44979,2023,7,9,198.61
27,0,199.685,47371,2023,7,9,199.81
28,0,201.31,49204,2023,7,9,201.386667
29,0,201.365,51135.5,2023,7,9,201.58
30,0,202.73,52796,2023,7,9,202.91
31,0,203.03,54721.5,2023,7,9,202.903333
32,0,205.565,56524.5,2023,7,9,205.541667
33,0,202.66,58172,2023,7,9,195.877143
34,0,140.79,59976,2023,7,9,137.985714
35,0,122.805,61925,2023,7,9,118.003333
36,0,196.81,63728,2023,7,9,186.12
37,0,197.07,65413,2023,7,9,197.048571
38,0,190.98,67217,2023,7,9,171.864286
39,0,135.21,68994,2023,7,9,129.174286
40,0,190.99,70778,2023,7,9,180.48
41,0,133.22,72608,2023,7,9,129.555714
42,0,113.81,74386,2023,7,9,117.02
43,0,142.58,76211,2023,7,9,149.552857
44,0,143.27,77972,2023,7,9,151.518571
45,0,133.75,79934,2023,7,9,131.055
46,0,111.65,81575,2023,7,9,113.737143
47,0,131.31,83383,2023,7,9,113.662
48,0,102.485,85337.5,2023,7,9,108.6325
1,0,113.5,1184,2023,7,10,120.122
2,0,129.525,2539.5,2023,7,10,125.773333
3,0,113.09,4364,2023,7,10,113.92
4,0,112.82,5993,2023,7,10,110.624286
5,0,107.74,8093,2023,7,10,107.424
6,0,107.315,9150,2023,7,10,108.5075
7,0,102.4,11109,2023,7,10,102.29
8,0,101.63,12593,2023,7,10,101.63
9,0,107.6,14976,2023,7,10,108.943333
10,0,97.89,16926.5,2023,7,10,94.0125
11,0,101.84,18577,2023,7,10,93.622
12,0,115.09,20528,2023,7,10,116.188333
13,0,130.375,22328.5,2023,7,10,117.221667
14,0,119.79,23989,2023,7,10,107.402857
15,0,83.13,25816,2023,7,10,97.871429
16,0,128.77,27584,2023,7,10,119.788
17,0,137.31,29376,2023,7,10,134.828571
18,0,139.61,31785,2023,7,10,139.116667
19,0,139.36,32377,2023,7,10,139.36
20,0,138.795,34926.5,2023,7,10,130.68
21,0,138.53,36580,2023,7,10,140.578571
22,0,138.9,38375,2023,7,10,138.445714
23,0,138.115,40336.5,2023,7,10,133.316667
24,0,112.72,41983,2023,7,10,120.568571
25,0,105.725,43930,2023,7,10,104.165
26,0,88.64,45752,2023,7,10,87.221667
27,0,80.78,48024,2023,7,10,80.833333
28,0,87.22,49182,2023,7,10,82.413333
29,0,80.99,51128,2023,7,10,78.923333
30,0,78.84,52931.5,2023,7,10,74.893333
31,0,88.92,53982,2023,7,10,88.92
32,0,78.015,56526,2023,7,10,80.481667
33,0,78.91,58180,2023,7,10,74.425714
34,0,89.13,59983,2023,7,10,90.528
35,0,121.105,61932.5,2023,7,10,115.913333
36,0,136.44,63579,2023,7,10,137.494286
37,0,136.95,65419,2023,7,10,138.034286
38,0,136.74,67183,2023,7,10,135.905714
39,0,109.76,68994,2023,7,10,112.942857
40,0,100.61,70830,2023,7,10,99.555714
41,0,106.39,72602,2023,7,10,106.168571
42,0,104.3,74558,2023,7,10,99.822857
43,0,105.45,76192,2023,7,10,109.435714
44,0,100.06,77980,2023,7,10,80.88
45,0,107.325,79929,2023,7,10,105.063333
46,0,71.425,81735.5,2023,7,10,72.288333
47,0,108.16,83533.5,2023,7,10,108.366667
48,0,105.76,85178,2023,7,10,91.142
1,0,107.13,1186,2023,7,11,110.566
2,0,104.6,2577,2023,7,11,107.93
3,0,101.27,3902,2023,7,11,101.746
4,0,101.28,6021,2023,7,11,102.001429
5,0,102.03,7795,2023,7,11,101.882857
6,0,102.8,9613,2023,7,11,102.634286
7,0,99.59,11420,2023,7,11,99.931429
8,0,100.73,11796,2023,7,11,100.73
9,0,104.405,14826,2023,7,11,104.405
10,0,104.555,16780.5,2023,7,11,104.555
11,0,106.505,18577,2023,7,11,103.855
12,0,107.265,20523.5,2023,7,11,113.263333
13,0,101.09,22175,2023,7,11,99.537143
14,0,84.28,23978,2023,7,11,72.89
15,0,82.98,25777,2023,7,11,97.844286
16,0,112.53,27728.5,2023,7,11,103.556667
17,0,111.05,29525.5,2023,7,11,110.785
18,0,110.76,31189,2023,7,11,110.936
19,0,106.9,32910.5,2023,7,11,104.58
20,0,104.5,34783,2023,7,11,102.922857
21,0,107.54,36580,2023,7,11,110.498571
22,0,113.58,38375,2023,7,11,117.004286
23,0,124.65,40027,2023,7,11,122.181667
24,0,144.18,41946,2023,7,11,137.755714
25,0,143.655,43922,2023,7,11,141.143333
26,0,132.425,45444.5,2023,7,11,129.7825
27,0,110.305,47366,2023,7,11,112.4475
28,0,112.04,48884,2023,7,11,111.943333
29,0,109.74,50786,2023,7,11,109.374
30,0,109.86,52633.5,2023,7,11,109.86
31,0,111.12,54576,2023,7,11,116.455714
32,0,104.65,56533.5,2023,7,11,104.545
33,0,95.92,58325.5,2023,7,11,97.525
34,0,111.595,60127.5,2023,7,11,113.358333
35,0,142.545,61931.5,2023,7,11,150.051667
36,0,192.105,63730,2023,7,11,191.511667
37,0,191.76,65381,2023,7,11,191.582
38,0,183.89,67325,2023,7,11,175.348333
39,0,141.7,69133,2023,7,11,144.866667
40,0,144.025,70928.5,2023,7,11,144.811667
41,0,149.45,72593,2023,7,11,149.45
42,0,122.5,74375,2023,7,11,121.71
43,0,134.65,76476,2023,7,11,132.526
44,0,120.45,78140.5,2023,7,11,122.798333
45,0,111.21,79803,2023,7,11,112.548571
46,0,105.69,81591,2023,7,11,99.56
47,0,24.725,83533.5,2023,7,11,38
48,0,99.675,85336,2023,7,11,92.695
1,0,0.465,1035,2023,7,12,25.281667
2,0,60.935,2536.5,2023,7,12,56.278333
3,0,0.47,4332,2023,7,12,0.468333
4,0,0.46,6292,2023,7,12,0.46
5,0,46.32,8079,2023,7,12,43.004
6,0,98.325,9733.5,2023,7,12,88.796667
7,0,99.01,11531.5,2023,7,12,98.755
8,0,98.35,13191,2023,7,12,86.04
9,0,102.345,14875,2023,7,12,101.8225
10,0,98.5,16937.5,2023,7,12,93.201667
11,0,81.265,18729.5,2023,7,12,69.801667
12,0,101.54,20378,2023,7,12,98.208571
13,0,132.55,22181,2023,7,12,126.09
14,0,130.9,23990,2023,7,12,128.194286
15,0,128.77,25942.5,2023,7,12,125.465
16,0,115.81,27761,2023,7,12,108.928333
17,0,98.76,29373,2023,7,12,97.724286
18,0,81.93,31325,2023,7,12,83.806667
19,0,103.835,33132,2023,7,12,106.935
20,0,79.5,34931.5,2023,7,12,81.988333
21,0,79.28,36578,2023,7,12,80.025714
22,0,103.6,38525.5,2023,7,12,107.426667
23,0,102.48,40215,2023,7,12,99.842857
24,0,97.89,42161.5,2023,7,12,97.831667
25,0,97.99,43930.5,2023,7,12,95.198333
26,0,97.88,45590,2023,7,12,90.805714
27,0,97.965,47519.5,2023,7,12,95.21
28,0,85.06,49014.5,2023,7,12,87.55
29,0,80.56,50978,2023,7,12,79.092
30,0,56,52776,2023,7,12,53.302
31,0,75.27,54265,2023,7,12,76.273333
32,0,75.11,56523.5,2023,7,12,73.841667
33,0,81.93,58176,2023,7,12,88.071429
34,0,89.795,60126,2023,7,12,87.736667
35,0,103.84,61781,2023,7,12,94.035714
36,0,103.9,63577,2023,7,12,95.284286
37,0,112.96,65532,2023,7,12,115.941667
38,0,164.08,67329,2023,7,12,159.66
39,0,161.205,69133,2023,7,12,160.388333
40,0,150.35,70928,2023,7,12,158.276667
41,0,142.8,72730,2023,7,12,142.09
42,0,157.555,74531,2023,7,12,161.555
43,0,139.385,76322.5,2023,7,12,143.173333
44,0,133.945,78130,2023,7,12,135.436667
45,0,101.34,79940,2023,7,12,102.471667
46,0,131.21,81588,2023,7,12,135.778571
47,0,143.94,83386,2023,7,12,145.514286
48,0,183.365,85338.5,2023,7,12,171.508333
1,0,160.325,1050,2023,7,13,149.911667
2,0,135.735,2525.5,2023,7,13,126.208333
3,0,103.38,4325.5,2023,7,13,104.346667
4,0,136.06,6130,2023,7,13,137.506667
5,0,132.76,7927,2023,7,13,127.198333
6,0,103.205,9730.5,2023,7,13,101.748333
7,0,100.72,11529.5,2023,7,13,100.823333
8,0,48.725,13336,2023,7,13,48.725
9,0,48.98,15137,2023,7,13,65.375
10,0,73.575,16982.5,2023,7,13,74.391667
11,0,47.61,18584,2023,7,13,59.73
12,0,97.89,20389,2023,7,13,89.5
13,0,98.93,22186,2023,7,13,92.364286
14,0,103.74,23997,2023,7,13,95.79
15,0,107,25809,2023,7,13,99.972857
16,0,49.855,27730,2023,7,13,55.556667
17,0,71.84,29377,2023,7,13,74.012857
18,0,87.225,31270.5,2023,7,13,89.718333
19,0,75.16,32975,2023,7,13,81.791429
20,0,97.975,34828,2023,7,13,92.6825
21,0,104.23,36593,2023,7,13,108.422
22,0,97.825,38239,2023,7,13,97.825
23,0,119.66,40186,2023,7,13,109.118
24,0,77.08,41470,2023,7,13,85.363333
25,0,87.665,43935.5,2023,7,13,82.2475
26,0,95.99,45728.5,2023,7,13,93.24
27,0,125.27,47539.5,2023,7,13,117.39
28,0,122.785,49330.5,2023,7,13,116.335
29,0,87.85,51140,2023,7,13,95.688333
30,0,98.76,52933.5,2023,7,13,94.99
31,0,98.76,54724,2023,7,13,91.41
32,0,118,56422,2023,7,13,113.432
33,0,96.06,58222,2023,7,13,92.087143
34,0,50.74,59980,2023,7,13,47.567143
35,0,84.82,61933,2023,7,13,87.806667
36,0,134.305,63747.5,2023,7,13,127.513333
37,0,103.15,65530,2023,7,13,102.226667
38,0,95.635,67342,2023,7,13,88.471667
39,0,75.365,69131.5,2023,7,13,74.333333
40,0,72.22,70775,2023,7,13,69.052857
41,0,81.73,72735,2023,7,13,80.885
42,0,128.66,74533,2023,7,13,124.961667
43,0,129.45,76180,2023,7,13,126.832857
44,0,123.815,78133.5,2023,7,13,117.995
45,0,103.85,79947,2023,7,13,100.21
46,0,104.395,81728,2023,7,13,109.8
47,0,77.815,83531,2023,7,13,80.95
48,0,70.42,85326,2023,7,13,52.566667
1,0,71.6,868,2023,7,14,75.907143
2,0,50.825,2523.5,2023,7,14,56.525
3,0,58.355,4321,2023,7,14,60.376667
4,0,69.785,5819,2023,7,14,70.3425
5,0,102.65,8241,2023,7,14,102.8125
6,0,75.745,9718.5,2023,7,14,85.253333
7,0,57.335,11514.5,2023,7,14,58.791667
8,0,0.445,13314.5,2023,7,14,17.048333
9,0,48.225,15131,2023,7,14,41.44
10,0,50.485,16924,2023,7,14,50.488333
11,0,75.06,18716.5,2023,7,14,74.478333
12,0,64.235,20514.5,2023,7,14,62.123333
13,0,74.58,22325.5,2023,7,14,79.058333
14,0,89.76,24138,2023,7,14,90.158333
15,0,73.68,25927.5,2023,7,14,78.985
16,0,61.01,27723,2023,7,14,65.558333
17,0,73.5,29374,2023,7,14,71.948571
18,0,95.23,31323,2023,7,14,91.641667
19,0,75.29,33127,2023,7,14,75.283333
20,0,73.67,35107,2023,7,14,73.723333
21,0,60.33,36334.5,2023,7,14,50.935
22,0,64.98,38695,2023,7,14,63.126667
23,0,76.19,40200,2023,7,14,78.302857
24,0,120.875,42128.5,2023,7,14,118.205
25,0,98.765,43942.5,2023,7,14,99.243333
26,0,124.24,45576,2023,7,14,124.314
27,0,78.85,47528.5,2023,7,14,78.606667
28,0,73.89,49327.5,2023,7,14,72.316667
29,0,28.98,51122,2023,7,14,28.328333
30,0,30.01,52929,2023,7,14,30.053333
31,0,61.735,54723.5,2023,7,14,64.655
32,0,51.68,56854,2023,7,14,34.144
33,0,74.59,58490,2023,7,14,46.804
34,0,77.175,60140.5,2023,7,14,87.1
35,0,110.82,62081,2023,7,14,98.894
36,0,117.49,63577,2023,7,14,104.554286
37,0,117.48,65374,2023,7,14,113.511429
38,0,114.96,67329.5,2023,7,14,109.993333
39,0,77.525,69129,2023,7,14,76.82
40,0,76.78,70917.5,2023,7,14,80.273333
41,0,78.07,72575,2023,7,14,91.514
42,0,53.61,74675.5,2023,7,14,58.67
43,0,75.765,75729,2023,7,14,75.765
44,0,75.95,77678,2023,7,14,75.946667
45,0,130.5,79940,2023,7,14,135.811667
46,0,128.42,81588,2023,7,14,129.346
47,0,78.65,83518,2023,7,14,84.968333
48,0,122.79,85177,2023,7,14,122.257143
1,0,101.54,1177,2023,7,15,96.316667
2,0,90.5,2228,2023,7,15,90.5
3,0,89.78,4331,2023,7,15,89.78
4,0,90.245,5824,2023,7,15,90.245
5,0,76.715,7931,2023,7,15,75.098333
6,0,63.48,9273,2023,7,15,61.62
7,0,52.22,11527,2023,7,15,56.7275
8,0,73.05,13338.5,2023,7,15,72.7975
9,0,70.7,14979,2023,7,15,70.7
10,0,72.495,16635.5,2023,7,15,72.495
11,0,50.62,18152.5,2023,7,15,50.62
12,0,57.855,20376.5,2023,7,15,57.855
13,0,53.68,22342,2023,7,15,45.925
14,0,57.46,24147,2023,7,15,59.373333
15,0,50.66,25808,2023,7,15,52.03
16,0,5.05,27595,2023,7,15,29.142857
17,0,94.77,29381,2023,7,15,98.661429
18,0,109.415,31327,2023,7,15,108.726667
19,0,117.34,33133.5,2023,7,15,119.103333
20,0,83,34950.5,2023,7,15,86.72
21,0,74.13,36600,2023,7,15,73.718571
22,0,52.9,38396,2023,7,15,45.39
23,0,66.75,40228,2023,7,15,46.067143
24,0,50.61,42039,2023,7,15,37.478571
25,0,70.72,43791,2023,7,15,49.041429
26,0,0.19,45584,2023,7,15,8.855714
27,0,70.15,47543.5,2023,7,15,70.288333
28,0,69.46,49196,2023,7,15,69.914286
29,0,70.02,50700,2023,7,15,71.376667
30,0,79.88,52945,2023,7,15,79.27
31,0,81.51,54585,2023,7,15,80.956
32,0,82.67,56391,2023,7,15,81.56
33,0,77.93,58228,2023,7,15,77.77
34,0,83.66,60005,2023,7,15,94.9
35,0,69.88,61828,2023,7,15,55.464286
36,0,80.06,63582,2023,7,15,85.527143
37,0,85.47,65399,2023,7,15,90.134
38,0,75.77,67032.5,2023,7,15,77.005
39,0,72.875,68831.5,2023,7,15,71.835
40,0,5,71122,2023,7,15,28.806
41,0,68.225,73047.5,2023,7,15,71.525
42,0,71.61,74457,2023,7,15,72.156
43,0,83.56,76343.5,2023,7,15,85.085
44,0,66.79,78286,2023,7,15,67.468
45,0,58.37,79942,2023,7,15,42.983333
46,0,0.16,81733.5,2023,7,15,1.796667
47,0,70.235,83533,2023,7,15,59.658333
48,0,24.245,85333,2023,7,15,30.248333
1,0,66.91,1034.5,2023,7,16,59.15
2,0,5.04,2551,2023,7,16,12.52
3,0,57.54,4173,2023,7,16,56.936
4,0,98.045,5836.5,2023,7,16,98.045
5,0,96.125,7634,2023,7,16,96.125
6,0,5.05,9892,2023,7,16,22.976
7,0,46.81,11419,2023,7,16,29.515714
8,0,5.26,13176,2023,7,16,24.521429
9,0,46.84,14683,2023,7,16,35.33
10,0,4.81,16777,2023,7,16,10.822857
11,0,2.365,18734.5,2023,7,16,2.413333
12,0,48.79,20381,2023,7,16,32.546
13,0,55.04,22331,2023,7,16,53.656667
14,0,98.2,24017,2023,7,16,81.507143
15,0,48.37,25795,2023,7,16,36.862857
16,0,5.36,27679.5,2023,7,16,23.74
17,0,5.1,29383,2023,7,16,30.2
18,0,50.025,31333,2023,7,16,38.365
19,0,66.645,33132.5,2023,7,16,64.248333
20,0,70.72,34483,2023,7,16,69.528
21,0,73.79,36595,2023,7,16,71.775714
22,0,71.09,38428,2023,7,16,70.807143
23,0,72.32,40211,2023,7,16,72.732857
24,0,96.44,42013,2023,7,16,96.064286
25,0,96.29,43809,2023,7,16,93.244286
26,0,76.53,45434.5,2023,7,16,79.86
27,0,74.25,47536.5,2023,7,16,74.245
28,0,72.46,48883,2023,7,16,72.376667
29,0,72.34,50699,2023,7,16,70.1
30,0,56.58,52486,2023,7,16,59.648
31,0,76.035,54591.5,2023,7,16,75.6675
32,0,65.91,56382,2023,7,16,69.154
33,0,75.365,58355.5,2023,7,16,85.506667
34,0,97.86,60005,2023,7,16,106.065714
35,0,103.83,61783,2023,7,16,113.77
36,0,129.735,63452.5,2023,7,16,137.53
37,0,124.22,65395,2023,7,16,117.628571
38,0,103.35,67337,2023,7,16,105.915
39,0,87.105,69125,2023,7,16,86.78
40,0,76.72,70914,2023,7,16,75.686667
41,0,100.025,72717.5,2023,7,16,100.083333
42,0,86.5,74524.5,2023,7,16,85.728333
43,0,73.6,76335,2023,7,16,69.253333
44,0,64.91,77974,2023,7,16,45.207143
45,0,16.095,79925,2023,7,16,26.57
46,0,0.46,81717.5,2023,7,16,5.721667
47,0,47.65,83366,2023,7,16,46.038571
48,0,78.9,85480,2023,7,16,82.578
1,0,100.07,1018,2023,7,17,105.341667
2,0,99,2685,2023,7,17,87.954
3,0,52.74,4316,2023,7,17,45.581667
4,0,16.58,6116,2023,7,17,16.521667
5,0,28.255,7917.5,2023,7,17,36.431667
6,0,5.115,9717.5,2023,7,17,8.163333
7,0,5.17,11515.5,2023,7,17,15.133333
8,0,76.285,13315.5,2023,7,17,63.715
9,0,89.49,15118,2023,7,17,90.576667
10,0,108.705,16922.5,2023,7,17,109.083333
